Year,Month,Day,Profil,Région,Total_énergie_soutirée_(Wh),Nb_points_soutirage,Température_max,Température_min,Vent_km/h,Humidité_%,Visibilité_km,Couverture_nuageuse_%,Durée_jour_heure
2020,2,11,ENTREPRISE,hauts de france,1718705.1770833333,556,7,4.0,36,74,9.625,76,9:53:0
2020,2,11,PARTICULIER,hauts de france,148748831.69791666,436328,6,3.0,37,67,9.75,63,9:51:0
2020,2,11,PARTICULIER,hauts de france,148748831.69791666,436328,7,4.0,36,74,9.625,76,9:53:0
2020,2,11,PROFESSIONNEL,hauts de france,46407657.46666667,61747,6,3.0,37,67,9.75,63,9:51:0
2020,2,11,PROFESSIONNEL,hauts de france,46407657.46666667,61747,7,4.0,36,74,9.625,76,9:53:0
2020,2,12,ENTREPRISE,hauts de france,1736112.6979166667,556,7,2.0,28,87,9.875,72,9:54:0
2020,2,12,ENTREPRISE,hauts de france,1736112.6979166667,556,7,2.0,26,93,10.0,81,9:56:0
2020,2,12,PARTICULIER,hauts de france,156245118.63194445,436359,7,2.0,28,87,9.875,72,9:54:0
2020,2,12,PARTICULIER,hauts de france,156245118.63194445,436359,7,2.0,26,93,10.0,81,9:56:0
2020,2,12,PROFESSIONNEL,hauts de france,46439234.40416667,61750,7,2.0,28,87,9.875,72,9:54:0
2020,2,12,PROFESSIONNEL,hauts de france,46439234.40416667,61750,7,2.0,26,93,10.0,81,9:56:0
2020,2,13,ENTREPRISE,hauts de france,1735513.7604166667,556,8,5.0,38,92,8.875,90,9:57:0
2020,2,13,ENTREPRISE,hauts de france,1735513.7604166667,556,8,5.0,41,91,8.75,94,9:59:0
2020,2,13,PARTICULIER,hauts de france,157535752.95833334,436410,8,5.0,38,92,8.875,90,9:57:0
2020,2,13,PARTICULIER,hauts de france,157535752.95833334,436410,8,5.0,41,91,8.75,94,9:59:0
2020,2,13,PROFESSIONNEL,hauts de france,47698294.25416667,61746,8,5.0,38,92,8.875,90,9:57:0
2020,2,13,PROFESSIONNEL,hauts de france,47698294.25416667,61746,8,5.0,41,91,8.75,94,9:59:0
2020,2,14,ENTREPRISE,hauts de france,1630446.8958333333,556,10,4.0,21,93,10.0,50,10:1:0
2020,2,14,ENTREPRISE,hauts de france,1630446.8958333333,556,10,4.0,18,94,9.0,43,10:3:0
2020,2,14,PARTICULIER,hauts de france,145767087.1076389,436453,10,4.0,21,93,10.0,50,10:1:0
2020,2,14,PARTICULIER,hauts de france,145767087.1076389,436453,10,4.0,18,94,9.0,43,10:3:0
2020,2,14,PROFESSIONNEL,hauts de france,45311018.00833333,61748,10,4.0,21,93,10.0,50,10:1:0
2020,2,14,PROFESSIONNEL,hauts de france,45311018.00833333,61748,10,4.0,18,94,9.0,43,10:3:0
2020,2,15,ENTREPRISE,hauts de france,1153313.1354166667,556,11,7.0,34,94,10.0,85,10:5:0
2020,2,15,ENTREPRISE,hauts de france,1153313.1354166667,556,12,8.0,29,94,10.0,82,10:6:0
2020,2,15,PARTICULIER,hauts de france,147398020.30555555,436448,11,7.0,34,94,10.0,85,10:5:0
2020,2,15,PARTICULIER,hauts de france,147398020.30555555,436448,12,8.0,29,94,10.0,82,10:6:0
2020,2,15,PROFESSIONNEL,hauts de france,40535247.00416667,61749,11,7.0,34,94,10.0,85,10:5:0
2020,2,15,PROFESSIONNEL,hauts de france,40535247.00416667,61749,12,8.0,29,94,10.0,82,10:6:0
2020,2,16,ENTREPRISE,hauts de france,1114363.2291666667,556,14,12.0,58,75,7.625,97,10:8:0
2020,2,16,ENTREPRISE,hauts de france,1114363.2291666667,556,15,13.0,52,75,7.625,93,10:10:0
2020,2,16,PARTICULIER,hauts de france,140392081.7152778,436425,14,12.0,58,75,7.625,97,10:8:0
2020,2,16,PARTICULIER,hauts de france,140392081.7152778,436425,15,13.0,52,75,7.625,93,10:10:0
2020,2,16,PROFESSIONNEL,hauts de france,35150060.38333333,61747,14,12.0,58,75,7.625,97,10:8:0
2020,2,16,PROFESSIONNEL,hauts de france,35150060.38333333,61747,15,13.0,52,75,7.625,93,10:10:0
2020,2,17,ENTREPRISE,hauts de france,1599455.6875,556,9,6.0,30,76,9.625,53,10:11:0
2020,2,17,ENTREPRISE,hauts de france,1599455.6875,556,10,6.0,28,81,10.0,59,10:13:0
2020,2,17,PARTICULIER,hauts de france,141235383.18055555,436469,9,6.0,30,76,9.625,53,10:11:0
2020,2,17,PARTICULIER,hauts de france,141235383.18055555,436469,10,6.0,28,81,10.0,59,10:13:0
2020,2,17,PROFESSIONNEL,hauts de france,42141738.00416667,61750,9,6.0,30,76,9.625,53,10:11:0
2020,2,17,PROFESSIONNEL,hauts de france,42141738.00416667,61750,10,6.0,28,81,10.0,59,10:13:0
2020,2,18,ENTREPRISE,hauts de france,1706714.8020833333,556,7,4.0,30,85,9.875,85,10:15:0
2020,2,18,ENTREPRISE,hauts de france,1706714.8020833333,556,8,3.0,30,86,9.25,84,10:16:0
2020,2,18,PARTICULIER,hauts de france,147940054.64583334,436481,7,4.0,30,85,9.875,85,10:15:0
2020,2,18,PARTICULIER,hauts de france,147940054.64583334,436481,8,3.0,30,86,9.25,84,10:16:0
2020,2,18,PROFESSIONNEL,hauts de france,44754975.425,61753,7,4.0,30,85,9.875,85,10:15:0
2020,2,18,PROFESSIONNEL,hauts de france,44754975.425,61753,8,3.0,30,86,9.25,84,10:16:0
2020,2,19,ENTREPRISE,hauts de france,1712545.34375,556,7,3.0,22,80,8.875,89,10:18:0
2020,2,19,ENTREPRISE,hauts de france,1712545.34375,556,8,4.0,22,81,8.875,82,10:20:0
2020,2,19,PARTICULIER,hauts de france,150682410.33333334,436504,7,3.0,22,80,8.875,89,10:18:0
2020,2,19,PARTICULIER,hauts de france,150682410.33333334,436504,8,4.0,22,81,8.875,82,10:20:0
2020,2,19,PROFESSIONNEL,hauts de france,44667134.5375,61755,7,3.0,22,80,8.875,89,10:18:0
2020,2,19,PROFESSIONNEL,hauts de france,44667134.5375,61755,8,4.0,22,81,8.875,82,10:20:0
2020,2,20,ENTREPRISE,hauts de france,1720031.6458333333,556,10,6.0,36,85,9.875,82,10:22:0
2020,2,20,ENTREPRISE,hauts de france,1720031.6458333333,556,10,6.0,33,86,10.0,79,10:24:0
2020,2,20,PARTICULIER,hauts de france,148357747.96875,436532,10,6.0,36,85,9.875,82,10:22:0
2020,2,20,PARTICULIER,hauts de france,148357747.96875,436532,10,6.0,33,86,10.0,79,10:24:0
2020,2,20,PROFESSIONNEL,hauts de france,44580623.05833333,61757,10,6.0,36,85,9.875,82,10:22:0
2020,2,20,PROFESSIONNEL,hauts de france,44580623.05833333,61757,10,6.0,33,86,10.0,79,10:24:0
2020,2,21,ENTREPRISE,hauts de france,1645963.2604166667,556,8,2.0,27,83,10.0,54,10:26:0
2020,2,21,ENTREPRISE,hauts de france,1645963.2604166667,556,8,2.0,24,85,10.0,62,10:27:0
2020,2,21,PARTICULIER,hauts de france,152580577.9201389,436562,8,2.0,27,83,10.0,54,10:26:0
2020,2,21,PARTICULIER,hauts de france,152580577.9201389,436562,8,2.0,24,85,10.0,62,10:27:0
2020,2,21,PROFESSIONNEL,hauts de france,44904540.55,61765,8,2.0,27,83,10.0,54,10:26:0
2020,2,21,PROFESSIONNEL,hauts de france,44904540.55,61765,8,2.0,24,85,10.0,62,10:27:0
2020,2,22,ENTREPRISE,hauts de france,1160124.6354166667,556,11,5.0,33,82,10.0,60,10:30:0
2020,2,22,ENTREPRISE,hauts de france,1160124.6354166667,556,11,4.0,32,81,10.0,38,10:31:0
2020,2,22,PARTICULIER,hauts de france,154328989.5902778,436546,11,5.0,33,82,10.0,60,10:30:0
2020,2,22,PARTICULIER,hauts de france,154328989.5902778,436546,11,4.0,32,81,10.0,38,10:31:0
2020,2,22,PROFESSIONNEL,hauts de france,40781762.10833333,61761,11,5.0,33,82,10.0,60,10:30:0
2020,2,22,PROFESSIONNEL,hauts de france,40781762.10833333,61761,11,4.0,32,81,10.0,38,10:31:0
2020,2,23,ENTREPRISE,hauts de france,1131206.5520833333,556,13,9.0,44,90,6.0,100,10:33:0
2020,2,23,ENTREPRISE,hauts de france,1131206.5520833333,556,14,10.0,42,86,7.375,95,10:35:0
2020,2,23,PARTICULIER,hauts de france,145691030.07291666,436526,13,9.0,44,90,6.0,100,10:33:0
2020,2,23,PARTICULIER,hauts de france,145691030.07291666,436526,14,10.0,42,86,7.375,95,10:35:0
2020,2,23,PROFESSIONNEL,hauts de france,35717534.87916667,61760,13,9.0,44,90,6.0,100,10:33:0
2020,2,23,PROFESSIONNEL,hauts de france,35717534.87916667,61760,14,10.0,42,86,7.375,95,10:35:0
2020,2,24,ENTREPRISE,hauts de france,1581187.8958333333,556,12,8.0,34,92,3.625,98,10:37:0
2020,2,24,ENTREPRISE,hauts de france,1581187.8958333333,556,13,10.0,35,92,5.625,94,10:37:0
2020,2,24,PARTICULIER,hauts de france,134713954.35416666,436581,12,8.0,34,92,3.625,98,10:37:0
2020,2,24,PARTICULIER,hauts de france,134713954.35416666,436581,13,10.0,35,92,5.625,94,10:37:0
2020,2,24,PROFESSIONNEL,hauts de france,40498199.87916667,61766,12,8.0,34,92,3.625,98,10:37:0
2020,2,24,PROFESSIONNEL,hauts de france,40498199.87916667,61766,13,10.0,35,92,5.625,94,10:37:0
2020,2,25,ENTREPRISE,hauts de france,1690098.8020833333,556,9,6.0,32,72,8.125,82,10:41:0
2020,2,25,ENTREPRISE,hauts de france,1690098.8020833333,556,10,7.0,31,77,8.125,77,10:41:0
2020,2,25,PARTICULIER,hauts de france,140323681.7777778,436609,9,6.0,32,72,8.125,82,10:41:0
2020,2,25,PARTICULIER,hauts de france,140323681.7777778,436609,10,7.0,31,77,8.125,77,10:41:0
2020,2,25,PROFESSIONNEL,hauts de france,43515632.52916667,61773,9,6.0,32,72,8.125,82,10:41:0
2020,2,25,PROFESSIONNEL,hauts de france,43515632.52916667,61773,10,7.0,31,77,8.125,77,10:41:0
2020,2,26,ENTREPRISE,hauts de france,1728227.75,555,6,1.0,35,78,8.125,63,10:44:0
2020,2,26,ENTREPRISE,hauts de france,1728227.75,555,6,1.0,35,77,7.875,65,10:45:0
2020,2,26,PARTICULIER,hauts de france,160074631.17708334,436639,6,1.0,35,78,8.125,63,10:44:0
2020,2,26,PARTICULIER,hauts de france,160074631.17708334,436639,6,1.0,35,77,7.875,65,10:45:0
2020,2,26,PROFESSIONNEL,hauts de france,46202762.85,61775,6,1.0,35,78,8.125,63,10:44:0
2020,2,26,PROFESSIONNEL,hauts de france,46202762.85,61775,6,1.0,35,77,7.875,65,10:45:0
2020,2,27,ENTREPRISE,hauts de france,1739447.0,555,9,2.0,41,94,8.25,92,10:48:0
2020,2,27,ENTREPRISE,hauts de france,1739447.0,555,10,2.0,39,93,9.625,91,10:48:0
2020,2,27,PARTICULIER,hauts de france,164482353.9236111,436665,9,2.0,41,94,8.25,92,10:48:0
2020,2,27,PARTICULIER,hauts de france,164482353.9236111,436665,10,2.0,39,93,9.625,91,10:48:0
2020,2,27,PROFESSIONNEL,hauts de france,47433966.675,61772,9,2.0,41,94,8.25,92,10:48:0
2020,2,27,PROFESSIONNEL,hauts de france,47433966.675,61772,10,2.0,39,93,9.625,91,10:48:0
2020,2,28,ENTREPRISE,hauts de france,1651936.6145833333,555,8,3.0,18,88,8.375,80,10:52:0
2020,2,28,ENTREPRISE,hauts de france,1651936.6145833333,555,8,3.0,19,89,9.625,81,10:52:0
2020,2,28,PARTICULIER,hauts de france,164670598.13194445,436711,8,3.0,18,88,8.375,80,10:52:0
2020,2,28,PARTICULIER,hauts de france,164670598.13194445,436711,8,3.0,19,89,9.625,81,10:52:0
2020,2,28,PROFESSIONNEL,hauts de france,47036503.25833333,61771,8,3.0,18,88,8.375,80,10:52:0
2020,2,28,PROFESSIONNEL,hauts de france,47036503.25833333,61771,8,3.0,19,89,9.625,81,10:52:0
2020,2,29,ENTREPRISE,hauts de france,1151001.6770833333,555,9,7.0,39,90,9.625,75,10:55:0
2020,2,29,ENTREPRISE,hauts de france,1151001.6770833333,555,10,7.0,37,89,7.625,86,10:56:0
2020,2,29,PARTICULIER,hauts de france,156552937.98958334,436657,9,7.0,39,90,9.625,75,10:55:0
2020,2,29,PARTICULIER,hauts de france,156552937.98958334,436657,10,7.0,37,89,7.625,86,10:56:0
2020,2,29,PROFESSIONNEL,hauts de france,41274301.19583333,61764,9,7.0,39,90,9.625,75,10:55:0
2020,2,29,PROFESSIONNEL,hauts de france,41274301.19583333,61764,10,7.0,37,89,7.625,86,10:56:0
2020,3,1,ENTREPRISE,hauts de france,1165901.84375,555,8,4.0,35,87,9.25,95,10:59:0
2020,3,1,ENTREPRISE,hauts de france,1165901.84375,555,8,3.0,33,88,8.125,92,10:59:0
2020,3,1,PARTICULIER,hauts de france,161165295.05555555,436597,8,4.0,35,87,9.25,95,10:59:0
2020,3,1,PARTICULIER,hauts de france,161165295.05555555,436597,8,3.0,33,88,8.125,92,10:59:0
2020,3,1,PROFESSIONNEL,hauts de france,37994841.56666667,61763,8,4.0,35,87,9.25,95,10:59:0
2020,3,1,PROFESSIONNEL,hauts de france,37994841.56666667,61763,8,3.0,33,88,8.125,92,10:59:0
2020,3,2,ENTREPRISE,hauts de france,1612354.4270833333,555,7,5.0,38,90,9.5,69,11:3:0
2020,3,2,ENTREPRISE,hauts de france,1612354.4270833333,555,8,4.0,38,90,8.375,61,11:4:0
2020,3,2,PARTICULIER,hauts de france,157115203.46875,436640,7,5.0,38,90,9.5,69,11:3:0
2020,3,2,PARTICULIER,hauts de france,157115203.46875,436640,8,4.0,38,90,8.375,61,11:4:0
2020,3,2,PROFESSIONNEL,hauts de france,45437354.61666667,61772,7,5.0,38,90,9.5,69,11:3:0
2020,3,2,PROFESSIONNEL,hauts de france,45437354.61666667,61772,8,4.0,38,90,8.375,61,11:4:0
2020,3,3,ENTREPRISE,hauts de france,1726340.9791666667,554,7,2.0,24,87,9.875,46,11:6:0
2020,3,3,ENTREPRISE,hauts de france,1726340.9791666667,554,7,2.0,22,87,9.875,63,11:8:0
2020,3,3,PARTICULIER,hauts de france,162999041.89930555,436613,7,2.0,24,87,9.875,46,11:6:0
2020,3,3,PARTICULIER,hauts de france,162999041.89930555,436613,7,2.0,22,87,9.875,63,11:8:0
2020,3,3,PROFESSIONNEL,hauts de france,47960788.15833333,61779,7,2.0,24,87,9.875,46,11:6:0
2020,3,3,PROFESSIONNEL,hauts de france,47960788.15833333,61779,7,2.0,22,87,9.875,63,11:8:0
2020,3,4,ENTREPRISE,hauts de france,1711030.4375,554,8,1.0,18,85,9.375,61,11:10:0
2020,3,4,ENTREPRISE,hauts de france,1711030.4375,554,8,1.0,19,90,10.0,58,11:11:0
2020,3,4,PARTICULIER,hauts de france,162943410.25,436625,8,1.0,18,85,9.375,61,11:10:0
2020,3,4,PARTICULIER,hauts de france,162943410.25,436625,8,1.0,19,90,10.0,58,11:11:0
2020,3,4,PROFESSIONNEL,hauts de france,47067159.391666666,61781,8,1.0,18,85,9.375,61,11:10:0
2020,3,4,PROFESSIONNEL,hauts de france,47067159.391666666,61781,8,1.0,19,90,10.0,58,11:11:0
2020,3,5,ENTREPRISE,hauts de france,1692385.28125,554,9,7.0,23,96,6.125,99,11:14:0
2020,3,5,ENTREPRISE,hauts de france,1692385.28125,554,10,8.0,25,96,7.375,100,11:15:0
2020,3,5,PARTICULIER,hauts de france,152654804.4409722,436635,9,7.0,23,96,6.125,99,11:14:0
2020,3,5,PARTICULIER,hauts de france,152654804.4409722,436635,10,8.0,25,96,7.375,100,11:15:0
2020,3,5,PROFESSIONNEL,hauts de france,46701492.329166666,61777,9,7.0,23,96,6.125,99,11:14:0
2020,3,5,PROFESSIONNEL,hauts de france,46701492.329166666,61777,10,8.0,25,96,7.375,100,11:15:0
2020,3,6,ENTREPRISE,hauts de france,1617739.1041666667,554,7,5.0,26,86,7.5,88,11:18:0
2020,3,6,ENTREPRISE,hauts de france,1617739.1041666667,554,7,4.0,25,89,9.125,62,11:19:0
2020,3,6,PARTICULIER,hauts de france,160221262.7951389,436698,7,5.0,26,86,7.5,88,11:18:0
2020,3,6,PARTICULIER,hauts de france,160221262.7951389,436698,7,4.0,25,89,9.125,62,11:19:0
2020,3,6,PROFESSIONNEL,hauts de france,47486193.40833333,61778,7,5.0,26,86,7.5,88,11:18:0
2020,3,6,PROFESSIONNEL,hauts de france,47486193.40833333,61778,7,4.0,25,89,9.125,62,11:19:0
2020,3,7,ENTREPRISE,hauts de france,1119523.3020833333,554,9,2.0,18,88,10.0,54,11:22:0
2020,3,7,ENTREPRISE,hauts de france,1119523.3020833333,554,9,2.0,16,95,9.0,53,11:22:0
2020,3,7,PARTICULIER,hauts de france,163035768.0277778,436673,9,2.0,18,88,10.0,54,11:22:0
2020,3,7,PARTICULIER,hauts de france,163035768.0277778,436673,9,2.0,16,95,9.0,53,11:22:0
2020,3,7,PROFESSIONNEL,hauts de france,42396616.18333333,61775,9,2.0,18,88,10.0,54,11:22:0
2020,3,7,PROFESSIONNEL,hauts de france,42396616.18333333,61775,9,2.0,16,95,9.0,53,11:22:0
2020,3,8,ENTREPRISE,hauts de france,1130188.5208333333,554,11,7.0,34,86,9.375,77,11:26:0
2020,3,8,ENTREPRISE,hauts de france,1130188.5208333333,554,11,7.0,30,87,9.75,79,11:26:0
2020,3,8,PARTICULIER,hauts de france,158224269.2986111,436656,11,7.0,34,86,9.375,77,11:26:0
2020,3,8,PARTICULIER,hauts de france,158224269.2986111,436656,11,7.0,30,87,9.75,79,11:26:0
2020,3,8,PROFESSIONNEL,hauts de france,37309801.27916667,61773,11,7.0,34,86,9.375,77,11:26:0
2020,3,8,PROFESSIONNEL,hauts de france,37309801.27916667,61773,11,7.0,30,87,9.75,79,11:26:0
2020,3,9,ENTREPRISE,hauts de france,1545873.3229166667,554,9,4.0,27,86,9.0,61,11:29:0
2020,3,9,ENTREPRISE,hauts de france,1545873.3229166667,554,9,3.0,24,88,9.75,75,11:30:0
2020,3,9,PARTICULIER,hauts de france,148628357.96180555,436722,9,4.0,27,86,9.0,61,11:29:0
2020,3,9,PARTICULIER,hauts de france,148628357.96180555,436722,9,3.0,24,88,9.75,75,11:30:0
2020,3,9,PROFESSIONNEL,hauts de france,43472105.44583333,61775,9,4.0,27,86,9.0,61,11:29:0
2020,3,9,PROFESSIONNEL,hauts de france,43472105.44583333,61775,9,3.0,24,88,9.75,75,11:30:0
2020,3,10,ENTREPRISE,hauts de france,1607664.2083333333,554,13,9.0,33,91,6.625,100,11:33:0
2020,3,10,ENTREPRISE,hauts de france,1607664.2083333333,554,13,10.0,30,91,9.75,99,11:33:0
2020,3,10,PARTICULIER,hauts de france,143405365.10416666,436731,13,9.0,33,91,6.625,100,11:33:0
2020,3,10,PARTICULIER,hauts de france,143405365.10416666,436731,13,10.0,30,91,9.75,99,11:33:0
2020,3,10,PROFESSIONNEL,hauts de france,44884154.141666666,61772,13,9.0,33,91,6.625,100,11:33:0
2020,3,10,PROFESSIONNEL,hauts de france,44884154.141666666,61772,13,10.0,30,91,9.75,99,11:33:0
2020,3,11,ENTREPRISE,hauts de france,1517413.4583333333,554,12,11.0,29,87,7.125,98,11:37:0
2020,3,11,ENTREPRISE,hauts de france,1517413.4583333333,554,13,12.0,28,84,7.0,91,11:38:0
2020,3,11,PARTICULIER,hauts de france,128883046.38194443,436745,12,11.0,29,87,7.125,98,11:37:0
2020,3,11,PARTICULIER,hauts de france,128883046.38194443,436745,13,12.0,28,84,7.0,91,11:38:0
2020,3,11,PROFESSIONNEL,hauts de france,40868062.55,61773,12,11.0,29,87,7.125,98,11:37:0
2020,3,11,PROFESSIONNEL,hauts de france,40868062.55,61773,13,12.0,28,84,7.0,91,11:38:0
2020,3,12,ENTREPRISE,hauts de france,1521477.125,554,10,8.0,34,84,8.75,75,11:40:0
2020,3,12,ENTREPRISE,hauts de france,1521477.125,554,11,8.0,32,87,7.625,77,11:42:0
2020,3,12,PARTICULIER,hauts de france,127582806.15972222,436767,10,8.0,34,84,8.75,75,11:40:0
2020,3,12,PARTICULIER,hauts de france,127582806.15972222,436767,11,8.0,32,87,7.625,77,11:42:0
2020,3,12,PROFESSIONNEL,hauts de france,41380840.0,61782,10,8.0,34,84,8.75,75,11:40:0
2020,3,12,PROFESSIONNEL,hauts de france,41380840.0,61782,11,8.0,32,87,7.625,77,11:42:0
2020,3,13,ENTREPRISE,hauts de france,1463445.84375,554,10,5.0,28,79,9.875,44,11:45:0
2020,3,13,ENTREPRISE,hauts de france,1463445.84375,554,10,4.0,27,83,10.0,58,11:45:0
2020,3,13,PARTICULIER,hauts de france,134812143.9375,436810,10,5.0,28,79,9.875,44,11:45:0
2020,3,13,PARTICULIER,hauts de france,134812143.9375,436810,10,4.0,27,83,10.0,58,11:45:0
2020,3,13,PROFESSIONNEL,hauts de france,41876890.59166667,61785,10,5.0,28,79,9.875,44,11:45:0
2020,3,13,PROFESSIONNEL,hauts de france,41876890.59166667,61785,10,4.0,27,83,10.0,58,11:45:0
2020,3,14,ENTREPRISE,hauts de france,1035336.0625,554,9,4.0,25,90,8.0,83,11:49:0
2020,3,14,ENTREPRISE,hauts de france,1035336.0625,554,9,4.0,23,93,8.0,82,11:49:0
2020,3,14,PARTICULIER,hauts de france,143356146.7013889,436799,9,4.0,25,90,8.0,83,11:49:0
2020,3,14,PARTICULIER,hauts de france,143356146.7013889,436799,9,4.0,23,93,8.0,82,11:49:0
2020,3,14,PROFESSIONNEL,hauts de france,38180099.954166666,61779,9,4.0,25,90,8.0,83,11:49:0
2020,3,14,PROFESSIONNEL,hauts de france,38180099.954166666,61779,9,4.0,23,93,8.0,82,11:49:0
2020,3,15,ENTREPRISE,hauts de france,1022794.4895833334,554,10,6.0,28,93,10.0,83,11:52:0
2020,3,15,ENTREPRISE,hauts de france,1022794.4895833334,554,11,5.0,27,94,10.0,76,11:52:0
2020,3,15,PARTICULIER,hauts de france,139087932.9652778,436784,10,6.0,28,93,10.0,83,11:52:0
2020,3,15,PARTICULIER,hauts de france,139087932.9652778,436784,11,5.0,27,94,10.0,76,11:52:0
2020,3,15,PROFESSIONNEL,hauts de france,33108399.0125,61778,10,6.0,28,93,10.0,83,11:52:0
2020,3,15,PROFESSIONNEL,hauts de france,33108399.0125,61778,11,5.0,27,94,10.0,76,11:52:0
2020,3,16,ENTREPRISE,hauts de france,1402031.9895833333,554,14,7.0,9,87,10.0,42,11:56:0
2020,3,16,ENTREPRISE,hauts de france,1402031.9895833333,554,14,7.0,8,89,10.0,40,11:56:0
2020,3,16,PARTICULIER,hauts de france,135348360.3784722,436840,14,7.0,9,87,10.0,42,11:56:0
2020,3,16,PARTICULIER,hauts de france,135348360.3784722,436840,14,7.0,8,89,10.0,40,11:56:0
2020,3,16,PROFESSIONNEL,hauts de france,35978660.916666664,61781,14,7.0,9,87,10.0,42,11:56:0
2020,3,16,PROFESSIONNEL,hauts de france,35978660.916666664,61781,14,7.0,8,89,10.0,40,11:56:0
2020,3,17,ENTREPRISE,hauts de france,1484087.0,554,14,5.0,11,79,10.0,34,12:1:0
2020,3,17,ENTREPRISE,hauts de france,1484087.0,554,14,5.0,9,80,10.0,46,12:1:0
2020,3,17,PARTICULIER,hauts de france,131902031.11805557,436824,14,5.0,11,79,10.0,34,12:1:0
2020,3,17,PARTICULIER,hauts de france,131902031.11805557,436824,14,5.0,9,80,10.0,46,12:1:0
2020,3,17,PROFESSIONNEL,hauts de france,33482652.554166667,61781,14,5.0,11,79,10.0,34,12:1:0
2020,3,17,PROFESSIONNEL,hauts de france,33482652.554166667,61781,14,5.0,9,80,10.0,46,12:1:0
2020,3,18,ENTREPRISE,hauts de france,1452027.9583333333,554,16,7.0,16,95,8.0,39,12:4:0
2020,3,18,ENTREPRISE,hauts de france,1452027.9583333333,554,16,8.0,15,95,8.0,49,12:4:0
2020,3,18,PARTICULIER,hauts de france,125155230.375,436812,16,7.0,16,95,8.0,39,12:4:0
2020,3,18,PARTICULIER,hauts de france,125155230.375,436812,16,8.0,15,95,8.0,49,12:4:0
2020,3,18,PROFESSIONNEL,hauts de france,31172863.1125,61778,16,7.0,16,95,8.0,39,12:4:0
2020,3,18,PROFESSIONNEL,hauts de france,31172863.1125,61778,16,8.0,15,95,8.0,49,12:4:0
2020,3,19,ENTREPRISE,hauts de france,1440534.2291666667,554,14,10.0,11,69,10.0,77,12:8:0
2020,3,19,ENTREPRISE,hauts de france,1440534.2291666667,554,15,9.0,8,81,10.0,72,12:8:0
2020,3,19,PARTICULIER,hauts de france,118466687.81597222,436793,14,10.0,11,69,10.0,77,12:8:0
2020,3,19,PARTICULIER,hauts de france,118466687.81597222,436793,15,9.0,8,81,10.0,72,12:8:0
2020,3,19,PROFESSIONNEL,hauts de france,30244886.3375,61778,14,10.0,11,69,10.0,77,12:8:0
2020,3,19,PROFESSIONNEL,hauts de france,30244886.3375,61778,15,9.0,8,81,10.0,72,12:8:0
2020,3,20,ENTREPRISE,hauts de france,1351853.3958333333,554,9,7.0,23,90,10.0,85,12:12:0
2020,3,20,ENTREPRISE,hauts de france,1351853.3958333333,554,10,7.0,22,93,10.0,83,12:11:0
2020,3,20,PARTICULIER,hauts de france,118612298.36805557,436787,9,7.0,23,90,10.0,85,12:12:0
2020,3,20,PARTICULIER,hauts de france,118612298.36805557,436787,10,7.0,22,93,10.0,83,12:11:0
2020,3,20,PROFESSIONNEL,hauts de france,29974052.65833333,61781,9,7.0,23,90,10.0,85,12:12:0
2020,3,20,PROFESSIONNEL,hauts de france,29974052.65833333,61781,10,7.0,22,93,10.0,83,12:11:0
2020,3,21,ENTREPRISE,hauts de france,966844.4479166666,554,9,3.0,32,83,10.0,57,12:15:0
2020,3,21,ENTREPRISE,hauts de france,966844.4479166666,554,8,3.0,31,85,8.625,81,12:15:0
2020,3,21,PARTICULIER,hauts de france,133030368.4236111,436741,9,3.0,32,83,10.0,57,12:15:0
2020,3,21,PARTICULIER,hauts de france,133030368.4236111,436741,8,3.0,31,85,8.625,81,12:15:0
2020,3,21,PROFESSIONNEL,hauts de france,30103492.816666663,61775,9,3.0,32,83,10.0,57,12:15:0
2020,3,21,PROFESSIONNEL,hauts de france,30103492.816666663,61775,8,3.0,31,85,8.625,81,12:15:0
2020,3,22,ENTREPRISE,hauts de france,1000879.6666666666,554,9,1.0,31,69,10.0,0,12:20:0
2020,3,22,ENTREPRISE,hauts de france,1000879.6666666666,554,10,1.0,32,72,10.0,1,12:20:0
2020,3,22,PARTICULIER,hauts de france,141505534.05208334,436726,9,1.0,31,69,10.0,0,12:20:0
2020,3,22,PARTICULIER,hauts de france,141505534.05208334,436726,10,1.0,32,72,10.0,1,12:20:0
2020,3,22,PROFESSIONNEL,hauts de france,29810604.004166663,61776,9,1.0,31,69,10.0,0,12:20:0
2020,3,22,PROFESSIONNEL,hauts de france,29810604.004166663,61776,10,1.0,32,72,10.0,1,12:20:0
2020,3,23,ENTREPRISE,hauts de france,1365682.2708333333,554,10,-1.0,24,58,10.0,0,12:23:0
2020,3,23,ENTREPRISE,hauts de france,1365682.2708333333,554,10,-1.0,29,59,10.0,0,12:23:0
2020,3,23,PARTICULIER,hauts de france,139464512.75,436753,10,-1.0,24,58,10.0,0,12:23:0
2020,3,23,PARTICULIER,hauts de france,139464512.75,436753,10,-1.0,29,59,10.0,0,12:23:0
2020,3,23,PROFESSIONNEL,hauts de france,31718022.1625,61778,10,-1.0,24,58,10.0,0,12:23:0
2020,3,23,PROFESSIONNEL,hauts de france,31718022.1625,61778,10,-1.0,29,59,10.0,0,12:23:0
2020,3,24,ENTREPRISE,hauts de france,1511114.0625,554,10,-1.0,22,53,10.0,1,12:27:0
